"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20230101 ~ 20230415"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 마포구 서교동","486","0486","0000","서교푸르지오","92.448","202303","20","93,000","13","2004","홍익로 10","","중개거래","서울 마포구"
"서울특별시 마포구 서교동","486","0486","0000","서교푸르지오","92.448","202303","23","95,000","14","2004","홍익로 10","","중개거래","서울 마포구, 서울 중구"
"서울특별시 마포구 서교동","371-7","0371","0007","엠제이더퍼스트홍대","14.89","202302","2","24,000","5","2018","양화로 114","","중개거래","서울 마포구"
"서울특별시 마포구 서교동","371-7","0371","0007","엠제이더퍼스트홍대","14.97","202303","1","28,000","7","2018","양화로 114","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","25-1","0025","0001","라인성서","69.43","202303","28","58,000","7","2005","성미산로7안길 26","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","604","0604","0000","성산2차e-편한세상","84.95","202302","22","82,500","5","2005","월드컵북로 216","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.03","202301","18","79,000","13","1986","월드컵북로 235","","중개거래","서울 서대문구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.03","202301","19","82,000","6","1986","월드컵북로 260","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.03","202301","28","81,000","2","1986","월드컵북로 260","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.03","202302","11","82,000","12","1986","월드컵북로 235","","중개거래","서울 마포구, 서울 서초구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.03","202303","8","84,000","14","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.03","202303","25","87,600","10","1986","월드컵북로 235","","중개거래","경기 광명시, 서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202301","13","84,000","14","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202301","18","79,000","1","1986","월드컵북로 235","","중개거래","서울 마포구, 서울 양천구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202301","20","86,900","13","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202301","27","87,500","9","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202301","30","88,800","8","1986","월드컵북로 235","","중개거래","서울 마포구, 서울 은평구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202302","5","86,000","4","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202302","10","84,000","3","1986","월드컵북로 235","","중개거래","서울 마포구, 울산 북구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202302","28","88,500","5","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.54","202303","29","83,000","2","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(유원)","59.43","202302","8","102,800","12","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(유원)","59.43","202302","11","70,000","13","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(유원)","59.43","202302","11","101,000","13","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(유원)","59.43","202302","17","102,000","9","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(유원)","59.43","202302","21","99,500","13","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(유원)","59.43","202303","4","103,000","13","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","446","0446","0000","성산시영(유원)","59.43","202303","8","101,000","5","1986","월드컵북로 235","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","601","0601","0000","성산월드타운대림","84.689","202303","1","81,000","7","2004","월드컵북로30길 9-22","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","601","0601","0000","성산월드타운대림","84.689","202303","3","77,500","1","2004","월드컵북로30길 9-22","","중개거래","경기 안양동안구, 서울 마포구"
"서울특별시 마포구 성산동","601","0601","0000","성산월드타운대림","84.689","202303","5","88,800","7","2004","월드컵북로30길 9-22","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","601","0601","0000","성산월드타운대림","59.888","202304","5","69,000","6","2004","월드컵북로30길 9-22","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","601","0601","0000","성산월드타운대림","84.549","202304","8","83,000","5","2004","월드컵북로30길 9-22","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","142-9","0142","0009","세원","59.87","202301","17","52,000","8","1996","월드컵북로 194","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","667","0667","0000","월드컵아이파크(667)","84.7","202301","16","88,000","23","2009","모래내로9길 6","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","667","0667","0000","월드컵아이파크(667)","84.7","202302","18","87,000","20","2009","모래내로9길 6","","중개거래","서울 마포구"
"서울특별시 마포구 성산동","667","0667","0000","월드컵아이파크(667)","84.7","202303","31","75,000","4","2009","모래내로9길 6","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","15-80","0015","0080","공덕프로포즈Ⅱ","14.03","202302","22","12,000","10","2015","만리재로 35","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","167","0167","0000","대우메트로디오빌","49.97","202301","10","64,000","20","2005","백범로 199","","중개거래","대전 동구, 서울 마포구"
"서울특별시 마포구 신공덕동","173","0173","0000","대우월드마크마포","113.24","202303","11","159,500","11","2011","백범로 212","","중개거래","서울 용산구"
"서울특별시 마포구 신공덕동","170","0170","0000","브라운스톤공덕","59.89","202303","17","123,000","7","2009","백범로 230","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","84.9","202302","25","130,000","18","2000","백범로37길 12","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","155","0155","0000","신공덕1차삼성래미안1아파트","114.75","202302","26","140,000","13","2000","백범로37길 12","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","59.48","202301","14","84,750","5","2000","만리재로 74","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","59.48","202302","4","86,000","22","2000","만리재로 74","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","159","0159","0000","신공덕래미안2차","84.73","202303","1","90,000","16","2000","만리재로 74","","직거래","-"
"서울특별시 마포구 신공덕동","174","0174","0000","신공덕아이파크","84.96","202301","14","119,000","7","2013","만리재로 36","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","172","0172","0000","펜트라우스","115.78","202301","7","185,000","16","2011","백범로 205","","중개거래","서울 마포구"
"서울특별시 마포구 신공덕동","172","0172","0000","펜트라우스","103.04","202303","23","150,000","18","2011","백범로 205","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","453","0453","0000","대원칸타빌","143.656","202302","18","150,000","4","2004","창전로2길 10","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","459","0459","0000","밤섬경남아너스빌","84.83","202302","5","110,000","19","2009","독막로28길 10","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","451","0451","0000","세양청마루","57.44","202302","2","75,000","5","2003","독막로 209","20230327","중개거래","서울 마포구"
"서울특별시 마포구 신수동","451","0451","0000","세양청마루","57.44","202303","17","75,000","5","2003","독막로 209","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","450","0450","0000","신촌삼익","84.85","202301","13","88,000","7","1997","신수로 107","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","59.751","202301","26","114,250","12","2019","광성로 17","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","59.751","202302","8","116,000","8","2019","광성로 17","","중개거래","경기 하남시"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","59.376","202302","10","129,000","26","2019","광성로 17","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","84.901","202302","16","150,000","5","2019","광성로 17","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","59.751","202302","18","120,000","8","2019","광성로 17","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","59.376","202302","20","133,000","32","2019","광성로 17","","중개거래","서울 마포구, 서울 성동구"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","84.932","202302","23","160,000","17","2019","광성로 17","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","84.901","202303","4","160,000","15","2019","광성로 17","","중개거래","서울 마포구"
"서울특별시 마포구 신수동","462","0462","0000","신촌숲아이파크","84.901","202303","28","153,000","4","2019","광성로 17","","중개거래","서울 마포구"
"서울특별시 마포구 신정동","30","0030","0000","서강GS","84.4","202302","11","105,000","20","1999","창전로 26","","직거래","-"
"서울특별시 마포구 신정동","30","0030","0000","서강GS","84.4","202302","27","100,000","2","1999","창전로 26","","중개거래","서울 마포구"
"서울특별시 마포구 신정동","30","0030","0000","서강GS","84.97","202303","7","117,500","13","1999","창전로 26","20230327","중개거래","서울 마포구"
"서울특별시 마포구 신정동","30","0030","0000","서강GS","84.97","202303","7","117,500","13","1999","창전로 26","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오1단지","59.9236","202302","28","125,000","10","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오2단지","84.8919","202301","25","155,000","24","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오2단지","84.5978","202301","26","161,500","16","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오2단지","59.9656","202303","24","120,000","2","2014","마포대로 195","","중개거래","경기 남양주시, 서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오3단지","59.9656","202301","28","120,000","3","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오3단지","114.7267","202303","17","200,000","9","2014","마포대로 195","","직거래","-"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오3단지","84.5978","202303","18","148,000","2","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오3단지","59.9452","202303","30","120,000","3","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","84.8919","202302","22","163,000","9","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","59.9452","202303","1","133,000","11","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","59.9656","202303","4","127,500","5","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","84.8919","202303","12","163,000","11","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","777","0777","0000","마포래미안푸르지오4단지","84.5978","202303","25","157,000","10","2014","마포대로 195","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","802","0802","0000","마포센트럴아이파크","84.9668","202303","28","137,000","11","2017","마포대로 246","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","732","0732","0000","삼환나띠르빌","84.9","202302","22","89,000","4","2003","마포대로 183-16","","중개거래","서울 용산구"
"서울특별시 마포구 아현동","692","0692","0000","서서울삼성","48.92","202303","1","69,000","9","1998","마포대로 262","","중개거래","서울 마포구"
"서울특별시 마포구 아현동","780","0780","0000","애오개아이파크","30.01","202302","8","55,000","5","2016","굴레방로1길 25","","중개거래","서울 마포구"
"서울특별시 마포구 연남동","259-1","0259","0001","대명","84.99","202301","8","105,000","4","1995","동교로39길 11","","직거래","-"
"서울특별시 마포구 연남동","250-2","0250","0002","엘르빌","123.33","202303","30","100,000","1","2001","성미산로29길 9","","중개거래","서울 마포구"
"서울특별시 마포구 연남동","573","0573","0000","코오롱","84.936","202303","8","100,500","9","2003","연남로 52","","중개거래","서울 마포구"
"서울특별시 마포구 연남동","573","0573","0000","코오롱","84.936","202303","28","94,000","2","2003","연남로 30","","중개거래","서울 마포구"
"서울특별시 마포구 연남동","493-27","0493","0027","홍익하이빌","57.06","202302","4","42,000","2","2004","연남로5길 44","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","521","0521","0000","마포자이","84.692","202303","13","150,000","9","2003","독막로42길 2","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","533","0533","0000","마포자이더센트리지(102동~112동)","84.995","202301","19","141,000","17","2022","숭문길 98","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","533","0533","0000","마포자이더센트리지(102동~112동)","84.866","202301","19","144,500","13","2022","숭문길 98","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","533","0533","0000","마포자이더센트리지(102동~112동)","59.99","202303","18","114,850","9","2022","숭문길 98","","중개거래","경기 광명시, 서울 마포구"
"서울특별시 마포구 염리동","532","0532","0000","마포프레스티지자이","84.9422","202301","11","159,000","8","2021","대흥로24길 24","","중개거래","서울 마포구, 서울 서대문구"
"서울특별시 마포구 염리동","532","0532","0000","마포프레스티지자이","84.8079","202302","5","154,500","2","2021","대흥로24길 24","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","532","0532","0000","마포프레스티지자이","84.8079","202302","9","163,000","8","2021","대흥로24길 24","","중개거래","서울 마포구, 서울 은평구"
"서울특별시 마포구 염리동","532","0532","0000","마포프레스티지자이","59.8772","202303","11","135,500","15","2021","대흥로24길 24","","중개거래","서울 마포구, 서울 서대문구"
"서울특별시 마포구 염리동","532","0532","0000","마포프레스티지자이","59.7848","202303","14","128,000","7","2021","대흥로24길 24","","중개거래","서울 동작구, 서울 마포구"
"서울특별시 마포구 염리동","532","0532","0000","마포프레스티지자이","59.8772","202303","14","125,000","2","2021","대흥로24길 24","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","532","0532","0000","마포프레스티지자이","59.8772","202303","25","132,000","6","2021","대흥로24길 24","","중개거래","서울 마포구, 서울 영등포구"
"서울특별시 마포구 염리동","515-1","0515","0001","상록","49.8","202301","14","65,000","14","1997","숭문길 106","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","515-1","0515","0001","상록","58.71","202302","2","78,000","19","1997","숭문길 106","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","515-1","0515","0001","상록","49.8","202302","10","64,000","6","1997","숭문길 106","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","515-1","0515","0001","상록","58.71","202302","17","71,500","2","1997","숭문길 106","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","515-1","0515","0001","상록","58.71","202302","18","78,000","12","1997","숭문길 106","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","515-1","0515","0001","상록","49.8","202302","25","70,500","10","1997","숭문길 106","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","515-1","0515","0001","상록","58.71","202303","1","77,000","16","1997","숭문길 106","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","522","0522","0000","세양청마루(101동)","70.33","202302","1","107,500","13","2005","독막로42길 5","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","520","0520","0000","염리삼성래미안","114.48","202302","9","144,000","7","2001","백범로25길 63","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","520","0520","0000","염리삼성래미안","59.52","202302","15","84,700","2","2001","백범로25길 63","","중개거래","서울 마포구"
"서울특별시 마포구 염리동","520","0520","0000","염리삼성래미안","114.48","202303","10","180,000","5","2001","백범로25길 63","","직거래","-"
"서울특별시 마포구 용강동","508","0508","0000","e편한세상마포리버파크","84.98","202302","11","168,000","15","2016","토정로31길 24","","중개거래","서울 마포구"
"서울특별시 마포구 용강동","508","0508","0000","e편한세상마포리버파크","59.98","202303","4","123,000","5","2016","토정로31길 24","","중개거래","서울 마포구"
"서울특별시 마포구 용강동","502","0502","0000","래미안마포리버웰","84.98","202303","22","175,000","7","2015","토정로31길 23","","중개거래","서울 마포구"
"서울특별시 마포구 용강동","502","0502","0000","래미안마포리버웰","84.97","202304","5","190,000","15","2015","토정로31길 23","","중개거래","서울 마포구"
"서울특별시 마포구 중동","390","0390","0000","DMC마포청구아파트","84.6","202301","12","73,000","17","1994","성암로11길 60","","중개거래","서울 마포구"
"서울특별시 마포구 중동","36-29","0036","0029","강림월드타운","68.15","202303","17","59,900","10","2002","성암로7길 14","","중개거래","서울 마포구"
"서울특별시 마포구 중동","392","0392","0000","마포중동현대","84.9","202303","11","83,000","8","2001","성암로 91","","중개거래","서울 마포구"
"서울특별시 마포구 중동","392","0392","0000","마포중동현대","59.88","202303","16","73,300","14","2001","성암로 91","","중개거래","서울 마포구, 서울 서초구"
"서울특별시 마포구 중동","398","0398","0000","울트라월드컵(참누리)","84.9406","202304","1","95,000","11","2006","월드컵북로38길 53","","중개거래","서울 마포구"
"서울특별시 마포구 중동","398","0398","0000","울트라월드컵(참누리)","84.9572","202304","1","95,000","12","2006","월드컵북로38길 54","","중개거래","서울 마포구"
"서울특별시 마포구 중동","40-12","0040","0012","현대","59.55","202303","1","72,000","9","2000","성암로7길 3","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","449","0449","0000","마포웨스트리버태영데시앙","84.558","202303","18","112,000","4","2019","서강로3길 32","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","449","0449","0000","마포웨스트리버태영데시앙","84.793","202303","18","119,000","8","2019","서강로3길 32","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","444","0444","0000","서강예가","84.988","202301","19","144,000","12","2007","독막로 145","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","444","0444","0000","서강예가","59.983","202302","24","110,000","6","2007","독막로 145","","중개거래","서울 마포구, 서울 서대문구"
"서울특별시 마포구 창전동","444","0444","0000","서강예가","84.988","202303","15","125,000","11","2007","서강로 53","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","438","0438","0000","신촌금호","59.21","202301","29","75,000","11","2001","서강로9길 19","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","439","0439","0000","신촌태영데시앙","84.97","202301","9","93,000","21","2003","서강로9길 45","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","439","0439","0000","신촌태영데시앙","84.97","202303","11","110,000","16","2003","서강로9길 45","","중개거래","서울 강서구, 서울 마포구"
"서울특별시 마포구 창전동","439","0439","0000","신촌태영데시앙","84.97","202303","12","99,000","15","2003","서강로9길 45","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","437","0437","0000","창전래미안","114.82","202301","26","120,000","8","1998","서강로 95","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","437","0437","0000","창전래미안","84.93","202303","11","103,500","12","1998","서강로 95","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","437","0437","0000","창전래미안","59.94","202303","11","87,000","3","1998","서강로 95","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","443","0443","0000","해모로","59.713","202302","20","101,000","11","2007","토정로 167","","중개거래","서울 마포구"
"서울특별시 마포구 창전동","443","0443","0000","해모로","83.85","202303","15","120,000","25","2007","토정로 167","","중개거래","서울 마포구"
"서울특별시 마포구 토정동","138","0138","0000","한강삼성","59.76","202302","1","98,000","15","1997","토정로32길 11","","중개거래","서울 마포구"
"서울특별시 마포구 토정동","138","0138","0000","한강삼성","59.76","202303","4","109,000","17","1997","토정로32길 11","","중개거래","서울 마포구"
"서울특별시 마포구 토정동","138","0138","0000","한강삼성","84.96","202303","8","131,900","22","1997","토정로32길 11","","중개거래","서울 마포구"
"서울특별시 마포구 하중동","101","0101","0000","한강밤섬자이","160.39","202303","20","300,000","22","2010","토정로 158","","중개거래","서울 마포구"
"서울특별시 마포구 합정동","473","0473","0000","마포한강2차푸르지오","83.45","202303","24","147,000","13","2016","월드컵로3길 14","","중개거래","서울 마포구"
"서울특별시 마포구 합정동","473","0473","0000","마포한강2차푸르지오","83.45","202303","30","157,000","13","2016","월드컵로3길 14","","중개거래","서울 마포구, 서울 양천구"
"서울특별시 마포구 합정동","472","0472","0000","마포한강푸르지오","119.99","202303","11","196,000","11","2015","월드컵로1길 14","","중개거래","서울 마포구"
"서울특별시 마포구 현석동","222","0222","0000","강변힐스테이트","59.78","202302","10","103,000","19","2004","신수로 15","","중개거래","서울 마포구"
"서울특별시 마포구 현석동","225","0225","0000","래미안웰스트림","114.98","202301","31","195,000","12","2016","토정로18길 11","20230222","중개거래","서울 마포구"
"서울특별시 마포구 현석동","225","0225","0000","래미안웰스트림","114.98","202302","2","195,000","12","2016","토정로18길 11","","중개거래","서울 마포구"
"서울특별시 마포구 현석동","225","0225","0000","래미안웰스트림","84.96","202303","28","175,000","9","2016","토정로18길 11","","중개거래","경기 하남시, 서울 마포구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.97","202302","5","66,500","15","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.93","202302","13","64,000","3","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.59","202302","18","69,500","16","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.97","202302","21","66,000","16","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.59","202302","23","65,000","2","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.93","202303","4","67,000","15","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.97","202303","5","66,500","7","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","84.9","202303","6","80,000","15","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","114.88","202303","11","85,000","15","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.97","202303","11","68,000","14","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","84.9","202303","11","76,500","11","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","84.9","202303","14","81,000","12","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.59","202303","15","67,000","8","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","377","0377","0000","DMC래미안클라시스","59.97","202303","20","66,000","12","2000","증가로 191","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","388","0388","0000","DMC센트럴아이파크","59.91","202303","17","85,000","4","2018","증가로 150","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","381","0381","0000","DMC센트레빌","84.97","202301","20","89,000","2","2009","거북골로 120","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","59.79","202301","7","85,000","14","2019","거북골로 84","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","59.79","202301","24","85,000","6","2019","거북골로 84","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","59.79","202301","26","83,500","16","2019","거북골로 84","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","72.969","202302","11","95,000","2","2019","거북골로 84","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","72.845","202302","22","110,000","8","2019","거북골로 84","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","59.79","202303","4","85,000","11","2019","거북골로 84","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","59.79","202303","11","90,000","7","2019","거북골로 84","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","389","0389","0000","DMC에코자이","59.79","202304","1","89,000","3","2019","거북골로 84","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","84.974","202302","7","110,000","3","2015","가재울미래로 2","","중개거래","서울 서대문구, 인천 미추홀구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","84.98","202302","12","118,000","13","2015","가재울미래로 2","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","84.98","202302","14","125,000","16","2015","가재울미래로 2","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","84.971","202302","28","118,500","25","2015","가재울미래로 2","","중개거래","서울 마포구, 서울 서대문구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","59.977","202303","4","98,000","23","2015","가재울미래로 2","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","152.146","202303","16","184,000","14","2015","가재울미래로 2","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","84.974","202303","18","123,000","23","2015","가재울미래로 2","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","84.971","202303","25","109,000","21","2015","가재울미래로 2","","중개거래","서울 서대문구"
"서울특별시 서대문구 남가좌동","385","0385","0000","DMC파크뷰자이1단지","59.981","202303","26","96,000","7","2015","가재울미래로 2","","중개거래","서울 서대문구"
